01054, +42.47468,-72.46754,,LEVERETT,25
01056, +42.17327,-72.62703,,LUDLOW,25
01057, +42.09532,-72.28206,,MONSON,25
01059, +42.36956,-72.63599,P,NORTH AMHERST,25
01060, +42.41515,-72.76927,,NORTHAMPTON,25
01061, +42.36956,-72.63599,P,NORTHAMPTON,25
01062, +42.32883,-72.84522,,FLORENCE,25
01063, +42.31793,-72.64023,U,NORTHAMPTON,25
01066, +42.40669,-72.63390,P,NORTH HATFIELD,25
01068, +42.34614,-72.05884,,OAKHAM,25
01069, +42.17613,-72.31457,,PALMER,25
01070, +42.44898,-72.95839,,PLAINFIELD,25
01071, +42.17743,-72.86455,,RUSSELL,25
01072, +42.47156,-72.44017,,SHUTESBURY,25
01073, +42.23000,-72.72846,,SOUTHAMPTON,25
01074, +42.37599,-72.14938,P,SOUTH BARRE,25
01075, +42.24984,-72.58152,,SOUTH HADLEY,25
01077, +42.06664,-72.54120,,SOUTHWICK,25
01079, +42.19289,-72.32957,P,THORNDIKE,25
01080, +42.17980,-72.51781,,THREE RIVERS,25
01081, +42.06194,-72.21359,,WALES,25
01082, +42.37747,-72.54854,,WARE,25
01083, +42.20402,-72.19943,P,WARREN,25
01084, +42.39030,-72.87085,P,WEST CHESTERFIELD,25
01085, +42.14869,-72.50188,,WESTFIELD,25
01086, +42.17342,-72.84796,P,WESTFIELD,25
01088, +42.39058,-72.64689,,WEST HATFIELD,25
01089, +42.12579,-72.64533,,WEST SPRINGFIELD,25
01090, +42.17073,-72.60484,P,WEST SPRINGFIELD,25
01092, +42.20288,-72.22902,P,WEST WARREN,25
01093, +42.44267,-72.65251,P,WHATELY,25
01094, +42.35820,-72.14084,P,WHEELWRIGHT,25
01095, +42.12597,-72.48998,,WILBRAHAM,25
01096, +42.41306,-72.82165,,WILLIAMSBURG,25
01097, +42.16174,-72.84591,P,WORONOCO,25
01098, +42.40494,-72.89613,,WORTHINGTON,25
01101, +42.17073,-72.60484,P,SPRINGFIELD,25
01102, +42.17073,-72.60484,P,SPRINGFIELD,25
